flight_id,flight_date,carrier_code,flight_number,origin_airport,dest_airport,route,scheduled_dep_time,departure_delay_minutes,arrival_delay_minutes,is_arr_on_time,is_dep_on_time,cancelled,cancellation_reason,diverted,air_time_minutes,distance_miles,taxi_out_minutes,taxi_in_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,month,day_of_week
fl_0002051,2024-04-22,AA,6616,LGA,FLL,LGA-FLL,16:15,8.0,8.0,1,1,0,,0,96.0,583,32,19,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002052,2024-06-26,WN,3363,MCO,EWR,MCO-EWR,09:00,6.0,3.0,1,1,0,,0,56.0,304,11,11,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0002053,2024-03-30,AA,191,PHL,MSP,PHL-MSP,09:45,13.0,10.0,1,1,0,,0,258.0,1776,30,14,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002054,2024-01-29,AA,4804,DTW,IAH,DTW-IAH,19:45,-10.0,-15.0,1,1,0,,0,163.0,1041,31,16,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0002055,2024-04-16,AA,1963,ORD,PHL,ORD-PHL,22:00,-3.0,1.0,1,1,0,,0,116.0,739,34,10,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0002056,2024-02-27,AA,2853,SAN,CLT,SAN-CLT,09:45,-15.0,-20.0,1,1,0,,0,228.0,1717,16,11,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0002057,2024-02-21,WN,6924,SLC,SEA,SLC-SEA,13:00,1.0,-4.0,1,1,0,,0,309.0,2214,20,14,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0002058,2024-04-28,G4,4026,CLT,BWI,CLT-BWI,20:15,10.0,11.0,1,1,0,,0,285.0,2174,11,8,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0002059,2024-01-19,UA,2869,CLT,IAH,CLT-IAH,16:45,-7.0,-7.0,1,1,0,,0,56.0,313,19,14,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0002060,2024-01-01,UA,1194,SLC,MCO,SLC-MCO,18:00,2.0,-2.0,1,1,0,,0,255.0,1775,25,12,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0002061,2024-05-27,DL,3599,SAN,PHX,SAN-PHX,10:45,4.0,2.0,1,1,0,,0,223.0,1543,31,12,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0002062,2024-03-24,HA,3739,PHX,DFW,PHX-DFW,08:45,1.0,-2.0,1,1,0,,0,271.0,2016,21,17,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0002063,2024-05-02,WN,6980,SFO,ORD,SFO-ORD,11:00,-12.0,-16.0,1,1,0,,0,207.0,1481,29,19,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0002064,2024-03-02,DL,136,LAS,SEA,LAS-SEA,10:00,-13.0,-15.0,1,1,0,,0,86.0,537,25,17,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002065,2024-05-17,B6,4744,MCO,MSP,MCO-MSP,07:15,15.0,,0,0,0,,1,295.0,2045,14,13,0.0,45.0,20.0,0.0,0.0,5,Friday
fl_0002066,2024-01-03,AA,5349,FLL,DFW,FLL-DFW,17:15,-13.0,-18.0,1,1,0,,0,162.0,1204,15,11,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0002067,2024-04-09,DL,8751,DFW,LAX,DFW-LAX,19:45,13.0,21.0,0,1,0,,0,92.0,543,28,5,8.2,4.2,0.1,0.0,8.3,4,Tuesday
fl_0002068,2024-04-16,UA,8850,DEN,DTW,DEN-DTW,19:15,11.0,,0,1,0,,1,225.0,1712,18,13,0.0,45.0,20.0,0.0,0.0,4,Tuesday
fl_0002069,2024-02-22,AA,901,SLC,SEA,SLC-SEA,20:30,-8.0,-16.0,1,1,0,,0,274.0,1914,19,5,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0002070,2024-04-22,AA,4741,IAD,ATL,IAD-ATL,07:15,9.0,11.0,1,1,0,,0,283.0,1884,30,7,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002071,2024-03-08,UA,4282,ORD,SFO,ORD-SFO,08:00,-11.0,-15.0,1,1,0,,0,230.0,1601,26,13,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0002072,2024-02-12,AA,1646,PHL,SFO,PHL-SFO,21:00,-11.0,-20.0,1,1,0,,0,133.0,965,25,19,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0002073,2024-02-21,DL,1358,FLL,SEA,FLL-SEA,18:00,-3.0,-11.0,1,1,0,,0,62.0,356,17,5,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0002074,2024-02-04,WN,7587,ATL,BWI,ATL-BWI,21:00,21.0,22.0,0,0,0,,0,186.0,1403,19,19,7.8,3.8,5.7,1.4,3.2,2,Sunday
fl_0002075,2024-03-22,AA,4574,PHL,BOS,PHL-BOS,14:45,13.0,9.0,1,1,0,,0,170.0,1229,10,19,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0002076,2024-06-01,UA,8950,BWI,SAN,BWI-SAN,10:15,13.0,8.0,1,1,0,,0,56.0,299,26,7,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0002077,2024-06-05,WN,5408,FLL,SAN,FLL-SAN,22:00,-14.0,-14.0,1,1,0,,0,276.0,1894,24,18,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0002078,2024-04-10,WN,7904,MCO,DEN,MCO-DEN,19:15,11.0,13.0,1,1,0,,0,353.0,2539,12,6,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0002079,2024-03-20,B6,7541,CLT,FLL,CLT-FLL,22:00,-12.0,-12.0,1,1,0,,0,201.0,1378,25,14,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0002080,2024-02-05,AS,7761,SLC,DEN,SLC-DEN,15:00,8.0,11.0,1,1,0,,0,347.0,2366,14,8,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0002081,2024-05-21,AS,4038,LAX,FLL,LAX-FLL,21:00,-9.0,-9.0,1,1,0,,0,332.0,2293,25,9,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0002082,2024-04-26,AS,322,DTW,PHX,DTW-PHX,11:15,-12.0,-21.0,1,1,0,,0,97.0,584,16,13,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0002083,2024-05-13,NK,3011,LAS,SFO,LAS-SFO,22:15,-15.0,-14.0,1,1,0,,0,226.0,1698,21,17,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0002084,2024-02-23,DL,356,SEA,LAX,SEA-LAX,21:15,2.0,4.0,1,1,0,,0,162.0,1063,16,9,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0002085,2024-06-09,F9,7926,MIA,MSP,MIA-MSP,06:30,-13.0,-15.0,1,1,0,,0,138.0,864,20,16,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0002086,2024-03-12,UA,3190,SLC,ATL,SLC-ATL,09:30,13.0,6.0,1,1,0,,0,318.0,2147,32,11,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0002087,2024-02-29,DL,8563,MSP,SEA,MSP-SEA,19:45,-4.0,-6.0,1,1,0,,0,165.0,1114,34,5,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0002088,2024-05-22,HA,6096,FLL,LGA,FLL-LGA,09:00,55.0,59.0,0,0,0,,0,126.0,835,12,13,18.9,1.5,12.3,22.9,3.4,5,Wednesday
fl_0002089,2024-03-15,WN,5853,DFW,LAX,DFW-LAX,17:00,-15.0,-23.0,1,1,0,,0,254.0,1892,27,18,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0002090,2024-06-21,DL,185,SFO,LGA,SFO-LGA,18:30,36.0,37.0,0,0,0,,0,200.0,1426,30,17,6.9,0.6,10.3,7.0,12.3,6,Friday
fl_0002091,2024-02-03,WN,8921,ORD,BOS,ORD-BOS,15:00,-15.0,-15.0,1,1,0,,0,333.0,2397,29,18,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0002092,2024-01-11,UA,328,DTW,MCO,DTW-MCO,09:00,12.0,16.0,0,1,0,,0,152.0,978,20,9,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0002093,2024-03-07,WN,7227,LAS,BWI,LAS-BWI,11:00,9.0,6.0,1,1,0,,0,280.0,1987,22,9,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0002094,2024-04-08,AA,2661,MCO,MIA,MCO-MIA,12:30,2.0,-8.0,1,1,0,,0,341.0,2518,22,19,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002095,2024-06-25,DL,5548,BOS,LGA,BOS-LGA,16:00,-8.0,-5.0,1,1,0,,0,273.0,2016,14,8,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0002096,2024-03-12,NK,1430,SAN,LGA,SAN-LGA,18:30,3.0,-6.0,1,1,0,,0,231.0,1763,22,8,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0002097,2024-02-28,UA,4216,BWI,IAD,BWI-IAD,17:45,0.0,-8.0,1,1,0,,0,138.0,868,13,16,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0002098,2024-05-23,UA,6265,DFW,CLT,DFW-CLT,11:00,1.0,3.0,1,1,0,,0,53.0,275,28,7,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0002099,2024-04-18,AA,8007,BOS,PHX,BOS-PHX,17:30,0.0,-4.0,1,1,0,,0,277.0,1997,14,15,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0002100,2024-04-23,AA,592,EWR,JFK,EWR-JFK,11:30,-12.0,-18.0,1,1,0,,0,203.0,1334,12,19,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0002101,2024-01-17,B6,6989,JFK,MCO,JFK-MCO,12:30,-13.0,-23.0,1,1,0,,0,286.0,2127,24,11,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0002102,2024-05-17,DL,6299,MIA,DTW,MIA-DTW,18:30,47.0,50.0,0,0,0,,0,67.0,402,10,15,22.1,1.0,8.3,9.4,9.2,5,Friday
fl_0002103,2024-03-22,UA,7723,ORD,LAS,ORD-LAS,17:15,15.0,22.0,0,0,0,,0,118.0,735,19,5,2.4,1.4,2.1,14.5,1.6,3,Friday
fl_0002104,2024-02-17,AA,4847,FLL,IAH,FLL-IAH,11:00,-10.0,-10.0,1,1,0,,0,208.0,1374,10,18,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0002105,2024-04-02,DL,8116,MCO,LAS,MCO-LAS,16:45,10.0,4.0,1,1,0,,0,119.0,831,18,6,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0002106,2024-01-28,NK,5872,PHX,SFO,PHX-SFO,18:15,,,0,0,1,Carrier,0,139.0,944,14,5,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0002107,2024-04-16,G4,5408,LAS,IAH,LAS-IAH,22:15,1.0,1.0,1,1,0,,0,124.0,780,11,18,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0002108,2024-04-19,AA,8010,SFO,FLL,SFO-FLL,13:45,1.0,-9.0,1,1,0,,0,103.0,698,11,16,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0002109,2024-02-10,AA,3624,PHL,IAH,PHL-IAH,20:45,-1.0,-3.0,1,1,0,,0,91.0,537,25,18,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0002110,2024-03-16,B6,8502,SFO,LAX,SFO-LAX,11:45,-8.0,-17.0,1,1,0,,0,60.0,348,10,11,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002111,2024-05-08,WN,1215,SEA,SFO,SEA-SFO,09:30,2.0,-4.0,1,1,0,,0,153.0,1069,33,11,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0002112,2024-02-29,DL,6325,PHL,BOS,PHL-BOS,20:15,7.0,1.0,1,1,0,,0,166.0,1148,11,14,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0002113,2024-04-27,WN,8899,DTW,MCO,DTW-MCO,16:15,-13.0,-13.0,1,1,0,,0,114.0,806,10,19,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0002114,2024-04-23,WN,4781,LAS,SFO,LAS-SFO,08:15,-14.0,-18.0,1,1,0,,0,121.0,751,20,18,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0002115,2024-05-02,DL,702,SLC,LAX,SLC-LAX,14:15,-9.0,-15.0,1,1,0,,0,283.0,1891,21,5,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0002116,2024-05-02,F9,7319,PHX,SLC,PHX-SLC,11:15,5.0,4.0,1,1,0,,0,89.0,567,28,10,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0002117,2024-04-15,UA,5336,SFO,BWI,SFO-BWI,07:30,12.0,3.0,1,1,0,,0,131.0,930,18,6,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002118,2024-06-18,UA,8037,IAH,CLT,IAH-CLT,06:30,-2.0,0.0,1,1,0,,0,230.0,1637,19,6,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0002119,2024-02-11,F9,1469,DFW,DEN,DFW-DEN,19:30,10.0,3.0,1,1,0,,0,312.0,2322,19,10,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0002120,2024-06-11,F9,8292,SLC,LAS,SLC-LAS,18:45,-1.0,-8.0,1,1,0,,0,77.0,441,24,18,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0002121,2024-01-10,DL,5072,LAS,PHX,LAS-PHX,19:30,-13.0,-14.0,1,1,0,,0,116.0,779,29,9,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0002122,2024-03-25,G4,7864,BOS,MIA,BOS-MIA,21:45,-5.0,-2.0,1,1,0,,0,122.0,789,32,14,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0002123,2024-01-13,B6,3967,MIA,JFK,MIA-JFK,10:45,28.0,34.0,0,0,0,,0,262.0,1744,22,9,1.8,1.0,6.9,1.2,23.2,1,Saturday
fl_0002124,2024-02-01,WN,6484,JFK,FLL,JFK-FLL,12:30,7.0,4.0,1,1,0,,0,336.0,2309,23,10,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0002125,2024-05-20,UA,5893,CLT,LAS,CLT-LAS,19:00,-10.0,-14.0,1,1,0,,0,193.0,1410,12,8,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0002126,2024-05-01,AA,8767,JFK,SLC,JFK-SLC,06:45,21.0,24.0,0,0,0,,0,290.0,1969,15,11,7.8,8.7,0.9,2.8,3.7,5,Wednesday
fl_0002127,2024-01-04,DL,2702,SLC,ORD,SLC-ORD,19:45,-15.0,-20.0,1,1,0,,0,355.0,2551,17,5,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0002128,2024-04-03,AA,1755,IAD,ORD,IAD-ORD,21:00,-13.0,-14.0,1,1,0,,0,218.0,1657,10,13,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0002129,2024-01-15,F9,5513,SAN,LGA,SAN-LGA,07:45,2.0,4.0,1,1,0,,0,324.0,2396,31,18,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0002130,2024-01-24,DL,6808,BWI,IAD,BWI-IAD,13:45,-13.0,-22.0,1,1,0,,0,171.0,1263,22,16,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0002131,2024-01-16,DL,7259,CLT,ORD,CLT-ORD,22:00,0.0,-1.0,1,1,0,,0,194.0,1353,34,14,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0002132,2024-05-18,DL,1726,PHL,ATL,PHL-ATL,12:30,-12.0,-8.0,1,1,0,,0,250.0,1754,31,8,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0002133,2024-05-24,B6,3406,EWR,PHL,EWR-PHL,12:00,1.0,1.0,1,1,0,,0,239.0,1687,30,12,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0002134,2024-02-13,AA,1305,FLL,MSP,FLL-MSP,08:00,-12.0,-10.0,1,1,0,,0,60.0,354,24,15,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0002135,2024-04-04,AA,8227,MSP,DFW,MSP-DFW,20:30,-2.0,0.0,1,1,0,,0,167.0,1175,18,5,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0002136,2024-04-25,UA,8723,SEA,IAD,SEA-IAD,12:15,27.0,36.0,0,0,0,,0,228.0,1630,22,14,5.8,0.4,10.5,14.3,5.1,4,Thursday
fl_0002137,2024-04-23,AA,8465,CLT,FLL,CLT-FLL,12:00,15.0,,0,0,0,,1,255.0,1784,20,19,0.0,45.0,20.0,0.0,0.0,4,Tuesday
fl_0002138,2024-05-05,UA,427,PHL,IAD,PHL-IAD,13:30,-9.0,-15.0,1,1,0,,0,53.0,284,15,17,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0002139,2024-03-23,UA,4172,SLC,LAS,SLC-LAS,15:30,-10.0,-19.0,1,1,0,,0,224.0,1608,16,7,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002140,2024-03-24,B6,7018,MSP,LAS,MSP-LAS,11:30,1.0,3.0,1,1,0,,0,176.0,1133,23,6,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0002141,2024-02-16,UA,1876,BWI,LAS,BWI-LAS,20:30,11.0,3.0,1,1,0,,0,120.0,797,32,8,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0002142,2024-05-05,AA,1132,CLT,BWI,CLT-BWI,12:30,10.0,13.0,1,1,0,,0,159.0,1070,28,9,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0002143,2024-04-26,WN,6047,SLC,MCO,SLC-MCO,14:00,4.0,4.0,1,1,0,,0,274.0,1943,24,16,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0002144,2024-04-29,WN,4606,PHX,SEA,PHX-SEA,17:30,-15.0,-19.0,1,1,0,,0,290.0,2082,23,5,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002145,2024-01-25,UA,6393,IAH,MSP,IAH-MSP,08:45,27.0,36.0,0,0,0,,0,302.0,2164,26,14,3.4,4.7,5.6,17.7,4.6,1,Thursday
fl_0002146,2024-01-18,WN,178,SEA,EWR,SEA-EWR,11:00,-1.0,-2.0,1,1,0,,0,271.0,1882,32,12,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0002147,2024-01-03,UA,4405,LAS,EWR,LAS-EWR,14:00,5.0,0.0,1,1,0,,0,79.0,527,20,7,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0002148,2024-01-18,AA,1192,MIA,SLC,MIA-SLC,07:15,9.0,-1.0,1,1,0,,0,227.0,1661,30,5,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0002149,2024-06-23,UA,6120,PHL,MIA,PHL-MIA,21:00,8.0,5.0,1,1,0,,0,261.0,2014,30,8,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0002150,2024-03-05,UA,643,SAN,DTW,SAN-DTW,17:30,12.0,16.0,0,1,0,,0,306.0,2105,29,14,6.0,1.3,0.4,1.9,6.4,3,Tuesday
fl_0002151,2024-04-08,B6,464,IAH,EWR,IAH-EWR,20:30,-5.0,-3.0,1,1,0,,0,87.0,533,24,6,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002152,2024-03-22,UA,3301,DTW,CLT,DTW-CLT,21:00,9.0,9.0,1,1,0,,0,214.0,1567,30,5,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0002153,2024-03-02,DL,3923,FLL,DEN,FLL-DEN,22:30,-7.0,-8.0,1,1,0,,0,64.0,351,23,16,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002154,2024-03-24,WN,6212,DFW,PHL,DFW-PHL,17:00,-9.0,-12.0,1,1,0,,0,249.0,1896,30,7,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0002155,2024-06-09,UA,8401,PHX,BWI,PHX-BWI,07:30,-14.0,-10.0,1,1,0,,0,146.0,937,14,13,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0002156,2024-06-23,DL,7782,PHL,MIA,PHL-MIA,21:15,2.0,-2.0,1,1,0,,0,175.0,1298,13,18,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0002157,2024-01-05,B6,1172,IAD,LAX,IAD-LAX,06:45,28.0,31.0,0,0,0,,0,127.0,898,26,6,5.5,1.9,18.2,0.7,4.7,1,Friday
fl_0002158,2024-02-08,HA,4435,LAX,ORD,LAX-ORD,17:45,,,0,0,1,Weather,0,260.0,1758,25,11,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0002159,2024-04-08,AS,8666,SAN,CLT,SAN-CLT,08:30,8.0,11.0,1,1,0,,0,335.0,2351,12,11,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002160,2024-01-06,AA,4786,JFK,BWI,JFK-BWI,18:15,-14.0,-15.0,1,1,0,,0,90.0,544,28,15,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0002161,2024-05-11,F9,8632,CLT,EWR,CLT-EWR,15:15,0.0,-10.0,1,1,0,,0,208.0,1391,23,5,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0002162,2024-04-21,AA,8989,BOS,MSP,BOS-MSP,15:00,1.0,1.0,1,1,0,,0,313.0,2277,33,19,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0002163,2024-03-08,AA,290,SLC,JFK,SLC-JFK,15:30,2.0,,0,1,0,,1,114.0,807,22,12,0.0,45.0,20.0,0.0,0.0,3,Friday
fl_0002164,2024-04-17,UA,8503,EWR,MIA,EWR-MIA,11:45,-3.0,-10.0,1,1,0,,0,177.0,1199,11,14,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0002165,2024-04-05,AA,1606,IAH,ATL,IAH-ATL,21:00,-6.0,-12.0,1,1,0,,0,306.0,2207,26,14,0.0,0.0,0.0,0.0,0.0,4,Friday
fl_0002166,2024-01-01,DL,8900,MIA,FLL,MIA-FLL,07:30,13.0,11.0,1,1,0,,0,330.0,2339,25,6,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0002167,2024-05-07,UA,3328,PHX,LAX,PHX-LAX,08:45,-9.0,-13.0,1,1,0,,0,214.0,1524,25,15,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0002168,2024-04-20,AA,8610,SFO,BOS,SFO-BOS,16:30,5.0,7.0,1,1,0,,0,213.0,1617,31,12,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0002169,2024-04-25,WN,1168,LAX,PHL,LAX-PHL,08:30,12.0,10.0,1,1,0,,0,188.0,1381,15,14,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0002170,2024-01-13,NK,8631,DFW,LAS,DFW-LAS,11:45,10.0,13.0,1,1,0,,0,257.0,1825,30,14,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0002171,2024-06-22,AA,3325,LGA,SFO,LGA-SFO,19:00,6.0,-2.0,1,1,0,,0,340.0,2408,22,16,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0002172,2024-01-26,AA,1761,PHL,LAX,PHL-LAX,16:30,-2.0,-12.0,1,1,0,,0,115.0,780,20,5,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0002173,2024-06-06,DL,1485,SEA,MIA,SEA-MIA,19:30,-5.0,-4.0,1,1,0,,0,343.0,2463,13,6,0.0,0.0,0.0,0.0,0.0,6,Thursday
fl_0002174,2024-04-27,G4,8832,IAH,LAS,IAH-LAS,09:00,-7.0,-14.0,1,1,0,,0,385.0,2597,16,17,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0002175,2024-06-26,HA,2715,SFO,LAS,SFO-LAS,22:00,46.0,48.0,0,0,0,,0,221.0,1553,12,14,13.2,5.5,11.2,5.0,13.2,6,Wednesday
fl_0002176,2024-01-07,WN,6050,IAD,PHX,IAD-PHX,12:45,8.0,16.0,0,1,0,,0,334.0,2577,33,19,3.0,0.3,1.4,2.0,9.3,1,Sunday
fl_0002177,2024-03-31,DL,676,BOS,DEN,BOS-DEN,11:30,-13.0,-12.0,1,1,0,,0,251.0,1661,17,9,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0002178,2024-02-20,WN,3375,DEN,FLL,DEN-FLL,19:30,-13.0,-21.0,1,1,0,,0,337.0,2549,29,16,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0002179,2024-04-28,WN,260,JFK,BWI,JFK-BWI,11:30,-10.0,-19.0,1,1,0,,0,98.0,623,32,9,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0002180,2024-06-09,AA,3408,IAH,DFW,IAH-DFW,21:45,9.0,6.0,1,1,0,,0,203.0,1344,15,9,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0002181,2024-01-08,DL,2694,SLC,PHL,SLC-PHL,22:15,-15.0,-23.0,1,1,0,,0,168.0,1155,11,7,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0002182,2024-04-15,AA,5773,EWR,SAN,EWR-SAN,11:45,0.0,-7.0,1,1,0,,0,90.0,569,17,15,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002183,2024-01-06,DL,8121,BWI,SFO,BWI-SFO,13:45,-13.0,-17.0,1,1,0,,0,52.0,281,28,17,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0002184,2024-06-23,WN,8797,CLT,SLC,CLT-SLC,20:00,45.0,54.0,0,0,0,,0,90.0,608,33,8,25.8,4.6,2.4,21.0,0.2,6,Sunday
fl_0002185,2024-02-28,UA,7506,FLL,LGA,FLL-LGA,15:15,-12.0,-10.0,1,1,0,,0,278.0,2009,28,17,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0002186,2024-04-22,B6,7141,SEA,DFW,SEA-DFW,17:15,,,0,0,1,Weather,0,195.0,1397,24,7,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0002187,2024-04-24,DL,5936,BOS,ORD,BOS-ORD,21:15,16.0,18.0,0,0,0,,0,223.0,1525,24,14,0.8,3.4,4.8,7.7,1.3,4,Wednesday
fl_0002188,2024-02-18,UA,6000,ORD,ATL,ORD-ATL,09:15,-4.0,-2.0,1,1,0,,0,123.0,875,34,7,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0002189,2024-03-09,DL,6215,MCO,SAN,MCO-SAN,22:30,1.0,3.0,1,1,0,,0,125.0,880,34,12,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0002190,2024-03-28,AA,6104,SEA,LAX,SEA-LAX,14:15,-10.0,-10.0,1,1,0,,0,207.0,1552,17,11,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0002191,2024-03-27,UA,6042,SLC,LAS,SLC-LAS,10:45,91.0,98.0,0,0,0,,0,318.0,2388,11,6,10.5,11.3,6.0,9.8,60.3,3,Wednesday
fl_0002192,2024-06-19,AS,5336,BWI,LAS,BWI-LAS,08:15,10.0,5.0,1,1,0,,0,169.0,1252,29,6,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0002193,2024-06-01,NK,8989,PHL,JFK,PHL-JFK,15:15,97.0,104.0,0,0,0,,0,116.0,711,32,15,57.1,21.0,4.1,12.9,8.9,6,Saturday
fl_0002194,2024-02-19,DL,3035,DFW,ORD,DFW-ORD,07:15,-2.0,2.0,1,1,0,,0,210.0,1429,22,14,0.0,0.0,0.0,0.0,0.0,2,Monday
