case_number,incident_date,primary_type,crime_category,description,location_description,arrest,domestic,district,ward,community_area,fbi_code,year,month,day_of_week,hour_of_day,year_month
JB002028,2023-11-16 18:42:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,5,13,66,11,2023,11,Thursday,18,2023-11
JB002029,2022-06-06 00:23:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,18,15,29,03,2022,6,Monday,0,2022-06
JB002030,2023-03-28 09:59:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,25,8,52,11,2023,3,Tuesday,9,2023-03
JB002031,2022-11-20 04:39:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,0,6,9,69,08A,2022,11,Sunday,4,2022-11
JB002032,2023-06-11 23:31:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,SMALL RETAIL STORE,0,0,7,26,2,07,2023,6,Sunday,23,2023-06
JB002033,2023-02-07 02:32:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,17,5,32,26,2023,2,Tuesday,2,2023-02
JB002034,2022-09-04 16:38:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,STREET,0,0,7,37,38,08A,2022,9,Sunday,16,2022-09
JB002035,2023-03-26 05:54:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,14,34,68,08A,2023,3,Sunday,5,2023-03
JB002036,2023-10-20 18:03:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,8,34,49,05,2023,10,Friday,18,2023-10
JB002037,2023-04-29 08:45:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,APARTMENT,1,0,15,21,34,11,2023,4,Saturday,8,2023-04
JB002038,2022-09-19 11:07:00,THEFT,Property,REPORTED THEFT INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,1,20,65,08A,2022,9,Monday,11,2022-09
JB002039,2022-11-18 06:43:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,14,49,6,05,2022,11,Friday,6,2022-11
JB002040,2023-12-29 23:01:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,4,50,22,08A,2023,12,Friday,23,2023-12
JB002041,2023-01-17 06:32:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,SIDEWALK,0,0,16,15,55,14,2023,1,Tuesday,6,2023-01
JB002042,2023-03-12 05:52:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,STREET,1,0,7,27,26,03,2023,3,Sunday,5,2023-03
JB002043,2023-07-26 01:55:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,APARTMENT,1,0,11,39,3,06,2023,7,Wednesday,1,2023-07
JB002044,2023-02-10 00:27:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,STREET,1,0,24,42,76,18,2023,2,Friday,0,2023-02
JB002045,2023-12-11 22:30:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,0,0,8,24,34,11,2023,12,Monday,22,2023-12
JB002046,2022-07-14 22:54:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,10,14,64,26,2022,7,Thursday,22,2022-07
JB002047,2023-04-24 15:07:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,7,23,32,18,2023,4,Monday,15,2023-04
JB002048,2023-04-10 20:05:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,STREET,0,0,24,30,53,18,2023,4,Monday,20,2023-04
JB002049,2023-03-05 06:44:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,STREET,0,0,12,18,24,11,2023,3,Sunday,6,2023-03
JB002050,2023-04-08 13:57:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,20,48,71,03,2023,4,Saturday,13,2023-04
JB002051,2022-04-18 18:24:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,3,1,2,18,2022,4,Monday,18,2022-04
JB002052,2022-08-15 09:32:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,22,33,68,08B,2022,8,Monday,9,2022-08
JB002053,2023-12-01 12:55:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,1,0,1,26,2,05,2023,12,Friday,12,2023-12
JB002054,2023-03-19 20:35:00,THEFT,Property,REPORTED THEFT INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,2,28,62,08A,2023,3,Sunday,20,2023-03
JB002055,2022-09-03 06:04:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,1,6,21,55,14,2022,9,Saturday,6,2022-09
JB002056,2022-01-31 06:50:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,11,42,21,14,2022,1,Monday,6,2022-01
JB002057,2022-01-10 16:54:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,0,0,2,28,49,11,2022,1,Monday,16,2022-01
JB002058,2022-05-22 06:22:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,APARTMENT,1,0,25,12,48,06,2022,5,Sunday,6,2022-05
JB002059,2022-08-18 08:20:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,RESIDENCE,0,0,3,29,30,26,2022,8,Thursday,8,2022-08
JB002060,2022-05-16 15:59:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,1,35,12,07,2022,5,Monday,15,2022-05
JB002061,2022-01-23 15:48:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,1,8,6,76,06,2022,1,Sunday,15,2022-01
JB002062,2022-03-05 04:40:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,0,0,6,7,41,08B,2022,3,Saturday,4,2022-03
JB002063,2022-03-05 07:27:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,5,40,72,08B,2022,3,Saturday,7,2022-03
JB002064,2022-05-23 14:19:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,APARTMENT,0,0,16,31,24,08B,2022,5,Monday,14,2022-05
JB002065,2023-08-12 15:10:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,GROCERY FOOD STORE,1,0,9,28,43,07,2023,8,Saturday,15,2023-08
JB002066,2023-04-13 11:02:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,16,37,47,08B,2023,4,Thursday,11,2023-04
JB002067,2023-06-07 04:57:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,20,11,59,26,2023,6,Wednesday,4,2023-06
JB002068,2023-02-10 19:01:00,THEFT,Property,REPORTED THEFT INCIDENT,RESTAURANT,0,0,17,24,16,05,2023,2,Friday,19,2023-02
JB002069,2022-06-25 13:31:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,COMMERCIAL / BUSINESS OFFICE,1,0,6,21,65,26,2022,6,Saturday,13,2022-06
JB002070,2022-10-09 10:27:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,17,22,39,07,2022,10,Sunday,10,2022-10
JB002071,2023-02-18 23:52:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,PARKING LOT / GARAGE,0,1,2,9,67,11,2023,2,Saturday,23,2023-02
JB002072,2022-05-28 08:55:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,SMALL RETAIL STORE,1,0,10,11,14,03,2022,5,Saturday,8,2022-05
JB002073,2023-10-16 18:45:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESTAURANT,0,0,15,11,16,26,2023,10,Monday,18,2023-10
JB002074,2023-01-23 17:11:00,THEFT,Property,REPORTED THEFT INCIDENT,SMALL RETAIL STORE,0,0,20,48,50,14,2023,1,Monday,17,2023-01
JB002075,2022-12-30 20:32:00,THEFT,Property,REPORTED THEFT INCIDENT,RESTAURANT,0,0,22,25,64,03,2022,12,Friday,20,2022-12
JB002076,2022-10-05 17:07:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,PARKING LOT / GARAGE,0,1,4,9,5,11,2022,10,Wednesday,17,2022-10
JB002077,2023-12-14 17:36:00,THEFT,Property,REPORTED THEFT INCIDENT,SMALL RETAIL STORE,1,0,9,7,48,08A,2023,12,Thursday,17,2023-12
JB002078,2022-03-18 06:05:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,20,49,63,08B,2022,3,Friday,6,2022-03
JB002079,2023-10-05 02:54:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,1,0,6,17,12,14,2023,10,Thursday,2,2023-10
JB002080,2022-07-08 23:33:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,0,0,12,31,44,08B,2022,7,Friday,23,2022-07
JB002081,2022-03-03 12:51:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,1,2,19,17,03,2022,3,Thursday,12,2022-03
JB002082,2022-06-12 02:14:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,RESIDENCE,0,0,11,20,69,07,2022,6,Sunday,2,2022-06
JB002083,2023-11-12 17:42:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,CTA TRAIN / STATION,0,0,10,29,17,07,2023,11,Sunday,17,2023-11
JB002084,2022-11-28 21:52:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,2,11,32,05,2022,11,Monday,21,2022-11
JB002085,2022-05-16 14:42:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,0,22,7,46,05,2022,5,Monday,14,2022-05
JB002086,2023-03-26 23:08:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,STREET,0,0,5,37,28,05,2023,3,Sunday,23,2023-03
JB002087,2022-05-13 09:07:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,RESIDENCE,0,0,20,1,12,11,2022,5,Friday,9,2022-05
JB002088,2022-09-07 13:58:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,1,8,12,49,11,2022,9,Wednesday,13,2022-09
JB002089,2023-12-09 11:36:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,GROCERY FOOD STORE,0,0,19,2,52,11,2023,12,Saturday,11,2023-12
JB002090,2023-09-24 05:35:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,14,8,34,05,2023,9,Sunday,5,2023-09
JB002091,2023-03-23 15:04:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,SMALL RETAIL STORE,0,0,22,16,39,14,2023,3,Thursday,15,2023-03
JB002092,2022-09-25 20:46:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,1,0,12,46,62,18,2022,9,Sunday,20,2022-09
JB002093,2022-08-12 02:17:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,8,10,64,26,2022,8,Friday,2,2022-08
JB002094,2022-11-07 21:32:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,APARTMENT,0,0,8,47,66,03,2022,11,Monday,21,2022-11
JB002095,2022-02-14 18:02:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,SIDEWALK,0,1,12,20,44,05,2022,2,Monday,18,2022-02
JB002096,2023-09-06 13:42:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,APARTMENT,0,0,24,4,24,03,2023,9,Wednesday,13,2023-09
JB002097,2023-01-25 08:57:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,16,26,6,06,2023,1,Wednesday,8,2023-01
JB002098,2022-03-23 09:42:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,APARTMENT,0,1,6,42,19,26,2022,3,Wednesday,9,2022-03
JB002099,2022-09-27 20:00:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,11,44,33,11,2022,9,Tuesday,20,2022-09
JB002100,2022-05-23 16:49:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,4,46,70,03,2022,5,Monday,16,2022-05
JB002101,2023-01-14 08:43:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,3,27,45,08A,2023,1,Saturday,8,2023-01
JB002102,2022-07-28 00:51:00,THEFT,Property,REPORTED THEFT INCIDENT,PARKING LOT / GARAGE,0,0,19,6,26,08B,2022,7,Thursday,0,2022-07
JB002103,2023-12-20 11:36:00,THEFT,Property,REPORTED THEFT INCIDENT,SIDEWALK,0,0,15,37,62,26,2023,12,Wednesday,11,2023-12
JB002104,2023-05-17 01:44:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,1,42,12,05,2023,5,Wednesday,1,2023-05
JB002105,2022-03-10 06:15:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,RESIDENCE,0,0,11,5,44,26,2022,3,Thursday,6,2022-03
JB002106,2023-01-16 14:00:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,STREET,1,0,22,23,70,05,2023,1,Monday,14,2023-01
JB002107,2023-07-27 02:33:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,APARTMENT,0,0,16,42,21,05,2023,7,Thursday,2,2023-07
JB002108,2022-05-17 13:46:00,THEFT,Property,REPORTED THEFT INCIDENT,CTA TRAIN / STATION,0,0,10,38,1,07,2022,5,Tuesday,13,2022-05
JB002109,2022-04-18 08:01:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,0,0,4,48,15,08A,2022,4,Monday,8,2022-04
JB002110,2022-08-29 04:14:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,RESIDENCE,0,0,6,22,10,08A,2022,8,Monday,4,2022-08
JB002111,2023-12-20 13:48:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,1,0,15,50,12,07,2023,12,Wednesday,13,2023-12
JB002112,2023-05-01 10:32:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,15,33,73,05,2023,5,Monday,10,2023-05
JB002113,2022-03-27 14:21:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,10,15,17,26,2022,3,Sunday,14,2022-03
JB002114,2023-08-15 12:41:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,SMALL RETAIL STORE,0,0,24,13,9,26,2023,8,Tuesday,12,2023-08
JB002115,2023-06-19 19:54:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,25,44,11,08B,2023,6,Monday,19,2023-06
JB002116,2022-09-03 23:11:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,2,31,23,14,2022,9,Saturday,23,2022-09
JB002117,2022-02-13 15:35:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,6,12,38,18,2022,2,Sunday,15,2022-02
JB002118,2022-02-02 10:19:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,0,20,30,28,06,2022,2,Wednesday,10,2022-02
JB002119,2022-02-27 08:19:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,CTA TRAIN / STATION,0,0,15,17,65,18,2022,2,Sunday,8,2022-02
JB002120,2023-03-23 17:54:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,APARTMENT,0,0,2,45,24,08A,2023,3,Thursday,17,2023-03
JB002121,2022-07-16 10:34:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,RESTAURANT,0,0,11,38,52,18,2022,7,Saturday,10,2022-07
JB002122,2022-04-29 01:35:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,12,7,42,03,2022,4,Friday,1,2022-04
JB002123,2023-02-08 18:47:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESTAURANT,0,0,14,36,13,03,2023,2,Wednesday,18,2023-02
JB002124,2023-11-19 09:23:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,SIDEWALK,0,0,20,31,30,03,2023,11,Sunday,9,2023-11
JB002125,2022-06-07 05:08:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,RESIDENCE,0,1,8,40,47,06,2022,6,Tuesday,5,2022-06
JB002126,2023-06-12 13:49:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,1,5,15,17,05,2023,6,Monday,13,2023-06
JB002127,2022-08-30 11:41:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,APARTMENT,0,0,10,16,30,07,2022,8,Tuesday,11,2022-08
JB002128,2022-11-21 01:30:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,16,36,69,08B,2022,11,Monday,1,2022-11
JB002129,2023-08-27 14:25:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,APARTMENT,1,0,10,13,30,18,2023,8,Sunday,14,2023-08
JB002130,2023-05-05 15:23:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,RESIDENCE,0,0,17,33,25,07,2023,5,Friday,15,2023-05
JB002131,2022-02-08 13:46:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,18,42,15,06,2022,2,Tuesday,13,2022-02
JB002132,2023-12-28 06:20:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,STREET,0,0,17,25,24,07,2023,12,Thursday,6,2023-12
JB002133,2022-04-09 10:01:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,0,0,12,15,23,03,2022,4,Saturday,10,2022-04
JB002134,2023-12-30 03:22:00,CRIMINAL TRESPASS,Property,REPORTED CRIMINAL TRESPASS INCIDENT,STREET,1,0,18,11,24,05,2023,12,Saturday,3,2023-12
JB002135,2023-01-30 18:08:00,THEFT,Property,REPORTED THEFT INCIDENT,CTA TRAIN / STATION,1,0,10,28,43,08B,2023,1,Monday,18,2023-01
JB002136,2023-11-19 03:06:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,SMALL RETAIL STORE,0,0,18,21,75,08B,2023,11,Sunday,3,2023-11
JB002137,2023-04-30 21:47:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESIDENCE,1,0,2,17,64,11,2023,4,Sunday,21,2023-04
JB002138,2022-05-16 14:20:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESIDENCE,0,0,12,49,63,18,2022,5,Monday,14,2022-05
JB002139,2022-11-09 18:19:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,5,22,65,06,2022,11,Wednesday,18,2022-11
JB002140,2022-07-21 06:42:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,PARKING LOT / GARAGE,1,0,5,43,64,14,2022,7,Thursday,6,2022-07
JB002141,2023-01-02 08:17:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,14,26,77,06,2023,1,Monday,8,2023-01
JB002142,2023-10-25 19:35:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,STREET,0,0,6,43,31,06,2023,10,Wednesday,19,2023-10
JB002143,2023-03-25 02:07:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,RESTAURANT,0,0,10,21,11,18,2023,3,Saturday,2,2023-03
JB002144,2022-09-06 19:16:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,APARTMENT,0,0,9,20,9,11,2022,9,Tuesday,19,2022-09
JB002145,2022-02-24 12:20:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,STREET,0,0,17,27,75,26,2022,2,Thursday,12,2022-02
JB002146,2022-08-30 23:07:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,1,0,2,40,48,18,2022,8,Tuesday,23,2022-08
JB002147,2022-09-25 15:15:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,STREET,0,0,11,48,59,26,2022,9,Sunday,15,2022-09
JB002148,2023-02-06 06:28:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,STREET,0,0,8,14,52,07,2023,2,Monday,6,2023-02
JB002149,2023-08-11 15:18:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SMALL RETAIL STORE,0,0,17,12,31,05,2023,8,Friday,15,2023-08
JB002150,2022-10-20 09:03:00,ASSAULT,Violent,REPORTED ASSAULT INCIDENT,STREET,0,0,5,48,47,07,2022,10,Thursday,9,2022-10
JB002151,2023-04-22 22:21:00,WEAPONS VIOLATION,Public Safety,REPORTED WEAPONS VIOLATION INCIDENT,RESIDENCE,1,0,6,38,19,18,2023,4,Saturday,22,2023-04
JB002152,2023-08-09 20:17:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,6,24,62,03,2023,8,Wednesday,20,2023-08
JB002153,2023-01-25 19:39:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,10,32,22,06,2023,1,Wednesday,19,2023-01
JB002154,2022-05-17 23:15:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,1,1,17,12,44,11,2022,5,Tuesday,23,2022-05
JB002155,2023-06-26 18:14:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,12,14,17,07,2023,6,Monday,18,2023-06
JB002156,2022-02-18 21:07:00,OTHER OFFENSE,Other,REPORTED OTHER OFFENSE INCIDENT,RESIDENCE,0,0,9,24,59,11,2022,2,Friday,21,2022-02
JB002157,2022-11-21 02:35:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,1,29,47,05,2022,11,Monday,2,2022-11
JB002158,2023-03-09 07:16:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,0,16,9,47,08A,2023,3,Thursday,7,2023-03
JB002159,2022-11-22 04:25:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,PARKING LOT / GARAGE,0,0,8,21,13,11,2022,11,Tuesday,4,2022-11
JB002160,2023-03-08 14:32:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SIDEWALK,0,0,14,16,32,08B,2023,3,Wednesday,14,2023-03
JB002161,2023-10-16 23:28:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,STREET,0,0,7,38,23,08B,2023,10,Monday,23,2023-10
JB002162,2023-10-13 18:11:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,STREET,0,0,11,44,62,03,2023,10,Friday,18,2023-10
JB002163,2023-03-08 08:13:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,PARKING LOT / GARAGE,0,0,1,47,36,08B,2023,3,Wednesday,8,2023-03
JB002164,2022-06-07 15:15:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,PARKING LOT / GARAGE,0,0,3,31,9,03,2022,6,Tuesday,15,2022-06
JB002165,2022-02-13 17:32:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,PARKING LOT / GARAGE,0,0,3,21,18,05,2022,2,Sunday,17,2022-02
JB002166,2023-08-14 14:02:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,1,0,20,29,16,11,2023,8,Monday,14,2023-08
JB002167,2022-11-08 11:49:00,THEFT,Property,REPORTED THEFT INCIDENT,SMALL RETAIL STORE,0,0,1,43,53,14,2022,11,Tuesday,11,2022-11
JB002168,2023-04-06 16:03:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SIDEWALK,0,0,20,4,2,08A,2023,4,Thursday,16,2023-04
JB002169,2022-12-15 00:27:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,1,0,10,6,63,07,2022,12,Thursday,0,2022-12
JB002170,2022-05-12 14:46:00,THEFT,Property,REPORTED THEFT INCIDENT,APARTMENT,0,0,20,21,55,05,2022,5,Thursday,14,2022-05
JB002171,2023-05-28 12:07:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,STREET,0,0,6,15,47,26,2023,5,Sunday,12,2023-05
JB002172,2023-11-28 16:14:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,6,33,56,11,2023,11,Tuesday,16,2023-11
JB002173,2023-11-11 12:40:00,THEFT,Property,REPORTED THEFT INCIDENT,CTA TRAIN / STATION,0,0,3,17,57,18,2023,11,Saturday,12,2023-11
JB002174,2022-11-17 06:52:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,APARTMENT,0,0,14,44,53,06,2022,11,Thursday,6,2022-11
JB002175,2022-01-04 11:28:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,RESTAURANT,0,0,1,44,47,26,2022,1,Tuesday,11,2022-01
JB002176,2023-04-18 06:26:00,THEFT,Property,REPORTED THEFT INCIDENT,STREET,0,0,24,25,12,07,2023,4,Tuesday,6,2023-04
JB002177,2023-07-04 19:25:00,ROBBERY,Violent,REPORTED ROBBERY INCIDENT,SIDEWALK,0,0,4,35,7,08B,2023,7,Tuesday,19,2023-07
JB002178,2022-01-18 12:27:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,SIDEWALK,1,1,7,26,52,06,2022,1,Tuesday,12,2022-01
JB002179,2022-09-30 13:37:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,STREET,0,0,25,43,30,18,2022,9,Friday,13,2022-09
JB002180,2022-03-26 09:13:00,CRIMINAL DAMAGE,Property,REPORTED CRIMINAL DAMAGE INCIDENT,COMMERCIAL / BUSINESS OFFICE,0,0,14,11,70,26,2022,3,Saturday,9,2022-03
JB002181,2022-10-02 12:20:00,MOTOR VEHICLE THEFT,Property,REPORTED MOTOR VEHICLE THEFT INCIDENT,STREET,0,0,19,25,48,18,2022,10,Sunday,12,2022-10
JB002182,2022-07-11 16:20:00,THEFT,Property,REPORTED THEFT INCIDENT,RESIDENCE,0,0,12,35,34,11,2022,7,Monday,16,2022-07
JB002183,2023-11-18 00:49:00,BURGLARY,Property,REPORTED BURGLARY INCIDENT,PARKING LOT / GARAGE,0,0,6,16,77,05,2023,11,Saturday,0,2023-11
JB002184,2023-05-27 03:37:00,BATTERY,Violent,REPORTED BATTERY INCIDENT,GROCERY FOOD STORE,0,0,12,37,16,06,2023,5,Saturday,3,2023-05
JB002185,2023-05-27 11:24:00,DECEPTIVE PRACTICE,Financial/Cyber,REPORTED DECEPTIVE PRACTICE INCIDENT,APARTMENT,0,0,7,25,32,14,2023,5,Saturday,11,2023-05
JB002186,2022-01-13 21:24:00,NARCOTICS,Public Order,REPORTED NARCOTICS INCIDENT,SIDEWALK,1,0,3,20,6,11,2022,1,Thursday,21,2022-01
