record_id,fiscal_year,fiscal_quarter,period_label,business_unit_code,business_unit,department_code,department,revenue_usd,cogs_usd,gross_profit_usd,gross_margin_pct,rd_expense_usd,sales_marketing_expense_usd,ga_expense_usd,total_opex_usd,operating_income_usd,ebitda_usd,ebitda_margin_pct,net_income_usd,capex_usd,headcount,budget_allocated_usd,budget_variance_pct,revenue_growth_yoy_pct
FIN-2025-00717,2025,Q4,2025-Q4,AIDS,Artificial Intelligence & Data Solutions,OPS,Cloud Infrastructure & Network Operations,13669822.76,3290615.85,10379206.91,75.93,1201620.48,2125015.2,1191539.52,4518175.2,5861031.71,7035111.21,51.46,4630215.05,2609065.55,71,4412761.89,2.39,31.66
FIN-2025-00718,2025,Q4,2025-Q4,AIDS,Artificial Intelligence & Data Solutions,GA,Corporate General & Administrative,4141622.57,890978.96,3250643.61,78.49,1641343.7,3340112.25,1115061.67,6096517.62,-2845874.01,-2770683.87,-66.9,-2248240.47,167089.21,435,5866485.73,3.92,26.07
FIN-2025-00719,2025,Q4,2025-Q4,AIDS,Artificial Intelligence & Data Solutions,LEGAL,"Legal, Risk & Compliance",4464459.38,1181909.52,3282549.86,73.53,3095781.32,1038292.44,679728.02,4813801.78,-1531251.92,-503908.58,-11.29,-1209689.02,2282985.21,288,5390716.59,-10.7,42.66
FIN-2025-00720,2025,Q4,2025-Q4,AIDS,Artificial Intelligence & Data Solutions,PROD,Product Strategy & User Experience,8337687.46,2268377.28,6069310.18,72.79,1717857.47,1458248.63,536280.65,3712386.75,2356923.43,3159155.37,37.89,1861969.51,1782737.64,309,4091583.72,-9.27,41.47
FIN-2025-00721,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,ENG,Core Engineering & Software R&D,6529911.6,1972733.03,4557178.57,69.79,2712386.25,2006786.55,1169601.96,5888774.76,-1331596.19,-217354.68,-3.33,-1051960.99,2476092.24,355,6578831.69,-10.49,21.97
FIN-2025-00722,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,SALES,Global Enterprise Sales & Field Ops,12268982.56,3982594.33,8286388.23,67.54,3841692.64,1391927.44,1003698.37,6237318.45,2049069.78,3218456.52,26.23,1618765.13,2598637.2,158,6572046.07,-5.09,42.02
FIN-2025-00723,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,MKTG,Global Growth & Brand Marketing,11753114.53,2732450.85,9020663.68,76.75,3767535.61,952367.53,200464.63,4920367.77,4100295.91,4649058.33,39.56,3239233.77,1219472.05,302,4678321.38,5.17,22.73
FIN-2025-00724,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,CSM,Customer Success & Technical Account Mgmt,20093763.74,5835013.11,14258750.63,70.96,1932408.15,947459.2,743328.62,3623195.97,10635554.66,10754540.42,53.52,8402088.18,264412.8,83,3391174.28,6.84,30.22
FIN-2025-00725,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,OPS,Cloud Infrastructure & Network Operations,12894580.04,4081197.71,8813382.33,68.35,2209730.47,3329056.27,1053736.1,6592522.84,2220859.49,3000101.57,23.27,1754479.0,1731649.07,487,6229384.98,5.83,27.76
FIN-2025-00726,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,GA,Corporate General & Administrative,6665901.16,1918118.04,4747783.12,71.22,2409227.28,2848226.98,752016.09,6009470.35,-1261687.23,-808382.93,-12.13,-996732.91,1007342.89,328,6279498.35,-4.3,29.37
FIN-2025-00727,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,LEGAL,"Legal, Risk & Compliance",5308968.82,1461706.71,3847262.11,72.47,3797251.99,3036549.87,937904.49,7771706.35,-3924444.24,-2793677.69,-52.62,-3100310.95,2512814.56,63,7846932.81,-0.96,37.7
FIN-2025-00728,2025,Q4,2025-Q4,CZTI,Cybersecurity & Zero-Trust Infrastructure,PROD,Product Strategy & User Experience,4108264.62,835818.79,3272445.83,79.66,2330908.39,1524389.87,223895.74,4079194.0,-806748.17,-587704.97,-14.31,-637331.05,486762.66,250,4210515.13,-3.12,29.4
FIN-2025-00729,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,ENG,Core Engineering & Software R&D,6168425.63,2069683.68,4098741.95,66.45,1612685.13,3544047.03,200181.8,5356913.96,-1258172.01,-258291.01,-4.19,-993955.89,2221957.78,103,5573281.36,-3.88,42.03
FIN-2025-00730,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,SALES,Global Enterprise Sales & Field Ops,5088703.19,1163548.51,3925154.68,77.13,4257299.59,1834845.74,979351.18,7071496.51,-3146341.83,-2582411.58,-50.75,-2485610.05,1253178.33,506,6908672.28,2.36,39.67
FIN-2025-00731,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,18836077.61,4881932.7,13954144.91,74.08,3964307.71,972848.43,976417.79,5913573.93,8040570.98,9038360.5,47.98,6352051.07,2217310.04,78,5853435.12,1.03,22.39
FIN-2025-00732,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,16545058.66,3468795.16,13076263.5,79.03,4181914.55,1672793.08,943536.07,6798243.7,6278019.8,7101754.55,42.92,4959635.64,1830521.66,606,6398441.87,6.25,36.85
FIN-2025-00733,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,19518640.72,5902395.71,13616245.01,69.76,2578353.1,2852230.13,636128.39,6066711.62,7549533.39,8508221.61,43.59,5964131.38,2130418.26,373,6060043.3,0.11,32.34
FIN-2025-00734,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,5514902.03,1224670.4,4290231.63,77.79,2875861.95,2853975.28,284040.52,6013877.75,-1723646.12,-1433893.55,-26.0,-1361680.43,643894.61,137,6090434.58,-1.26,39.41
FIN-2025-00735,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",1460006.31,407110.17,1052896.14,72.12,2064605.88,1015239.66,943321.23,4023166.77,-2970270.63,-2413051.82,-165.28,-2346513.8,1238264.03,632,3701474.16,8.69,21.88
FIN-2025-00736,2025,Q4,2025-Q4,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,3524892.42,692222.25,2832670.17,80.36,3021855.49,3423809.78,996402.36,7442067.63,-4609397.46,-3778679.01,-107.2,-3641423.99,1846041.01,114,8170998.28,-8.92,27.89
FIN-2025-00737,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,3273376.01,630990.89,2642385.12,80.72,2584713.8,3592178.78,257516.34,6434408.92,-3792023.8,-2957212.36,-90.34,-2995698.8,1855136.53,577,6076176.6,5.9,17.14
FIN-2025-00738,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,13889163.05,4499514.97,9389648.08,67.6,2033130.43,996838.56,667905.05,3697874.04,5691774.04,6048621.63,43.55,4496501.49,792994.65,487,3508059.06,5.41,36.62
FIN-2025-00739,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,5151945.58,1251673.16,3900272.42,75.7,3322351.08,1156153.1,675630.95,5154135.13,-1253862.71,-580995.27,-11.28,-990551.54,1495260.97,241,5375265.27,-4.11,31.43
FIN-2025-00740,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,25850452.35,6693813.96,19156638.39,74.11,3288159.67,2424022.78,435082.77,6147265.22,13009373.17,13468864.26,52.1,10277404.8,1021091.32,514,6240554.91,-1.49,28.7
FIN-2025-00741,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,20206374.71,5415208.78,14791165.93,73.2,2689435.1,2229687.64,638875.52,5557998.26,9233167.67,9441931.51,46.73,7294202.46,463919.65,479,5753992.49,-3.41,27.55
FIN-2025-00742,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,2496276.4,532962.49,1963313.91,78.65,4633705.39,3246707.82,226464.21,8106877.42,-6143563.51,-5547151.25,-222.22,-4853415.17,1325360.58,401,8879562.34,-8.7,29.61
FIN-2025-00743,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,LEGAL,"Legal, Risk & Compliance",1511534.91,312419.77,1199115.14,79.33,1446093.0,2183928.64,421307.0,4051328.64,-2852213.5,-1730604.52,-114.49,-2253248.67,2492464.4,385,4282022.3,-5.39,28.95
FIN-2025-00744,2025,Q4,2025-Q4,DCBM,Digital Commerce & B2B Marketplace,PROD,Product Strategy & User Experience,3441197.71,953879.51,2487318.2,72.28,2774861.58,1755686.73,413848.32,4944396.63,-2457078.43,-1839591.52,-53.46,-1941091.96,1372193.14,382,5294960.93,-6.62,31.81
FIN-2025-00745,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,ENG,Core Engineering & Software R&D,2759912.09,705580.93,2054331.16,74.43,3200655.24,2182229.58,953726.07,6336610.89,-4282279.73,-4140327.91,-150.02,-3383000.99,315448.5,629,5937475.93,6.72,29.83
FIN-2025-00746,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,SALES,Global Enterprise Sales & Field Ops,19300474.77,4174475.33,15125999.44,78.37,1959426.07,3168197.71,985762.17,6113385.95,9012613.49,10018294.92,51.91,7119964.66,2234847.63,104,6367174.83,-3.99,16.52
FIN-2025-00747,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,MKTG,Global Growth & Brand Marketing,22906324.33,7991709.37,14914614.96,65.11,3243429.56,2854189.37,297312.29,6394931.22,8519683.74,9525149.53,41.58,6730550.15,2234368.42,116,6300233.3,1.5,19.74
FIN-2025-00748,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,CSM,Customer Success & Technical Account Mgmt,12571885.69,3553877.12,9018008.57,71.73,4313104.76,1377656.32,240059.43,5930820.51,3087188.06,3336435.02,26.54,2438878.57,553882.13,387,6282924.07,-5.6,32.0
FIN-2025-00749,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,OPS,Cloud Infrastructure & Network Operations,5403716.29,1671325.46,3732390.83,69.07,2671783.24,3356479.83,778660.45,6806923.52,-3074532.69,-2048581.38,-37.91,-2428880.83,2279891.8,510,7108139.62,-4.24,39.27
FIN-2025-00750,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,GA,Corporate General & Administrative,816049.15,273941.3,542107.85,66.43,1944407.37,2609478.77,619155.09,5173041.23,-4630933.38,-3649155.05,-447.17,-3658437.37,2181729.62,642,5526374.81,-6.39,24.45
FIN-2025-00751,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,LEGAL,"Legal, Risk & Compliance",2968404.91,895439.94,2072964.97,69.83,2288688.17,3254467.01,218638.9,5761794.08,-3688829.11,-2562064.34,-86.31,-2914175.0,2503921.72,122,5572357.93,3.4,30.92
FIN-2025-00752,2025,Q4,2025-Q4,SFTP,Strategic FinTech & Payments Hub,PROD,Product Strategy & User Experience,6838462.83,2053140.17,4785322.66,69.98,3091399.07,3585116.56,673760.32,7350275.95,-2564953.29,-2056183.29,-30.07,-2026313.1,1130600.01,378,7514726.93,-2.19,33.16
FIN-2025-00753,2025,Q4,2025-Q4,PST,Professional Services & Transformation,ENG,Core Engineering & Software R&D,7279093.28,1553334.86,5725758.42,78.66,2632692.79,1452692.9,820724.68,4906110.37,819648.05,1669889.02,22.94,647521.96,1889424.38,181,5241769.66,-6.4,41.67
FIN-2025-00754,2025,Q4,2025-Q4,PST,Professional Services & Transformation,SALES,Global Enterprise Sales & Field Ops,6606225.06,2010904.83,4595320.23,69.56,2113540.61,3049891.51,403892.31,5567324.43,-972004.2,-376869.43,-5.7,-767883.32,1322521.71,61,5828341.3,-4.48,42.18
FIN-2025-00755,2025,Q4,2025-Q4,PST,Professional Services & Transformation,MKTG,Global Growth & Brand Marketing,19336423.1,6507837.28,12828585.82,66.34,2428428.48,1104818.25,509134.47,4042381.2,8786204.62,9325095.28,48.23,6941101.65,1197534.79,97,3875578.14,4.3,41.62
FIN-2025-00756,2025,Q4,2025-Q4,PST,Professional Services & Transformation,CSM,Customer Success & Technical Account Mgmt,3909371.9,925623.9,2983748.0,76.32,1799848.85,695026.29,542861.75,3037736.89,-53988.89,271628.98,6.95,-42651.22,723595.27,646,2821901.44,7.65,37.0
FIN-2025-00757,2025,Q4,2025-Q4,PST,Professional Services & Transformation,OPS,Cloud Infrastructure & Network Operations,23991472.65,6174677.14,17816795.51,74.26,3786213.3,3121711.77,275233.59,7183158.66,10633636.85,11228503.48,46.8,8400573.11,1321925.84,283,6890313.32,4.25,25.11
FIN-2025-00758,2025,Q4,2025-Q4,PST,Professional Services & Transformation,GA,Corporate General & Administrative,6572246.53,1726910.02,4845336.51,73.72,4411833.36,2114236.47,689043.9,7215113.73,-2369777.22,-1659999.42,-25.26,-1872124.0,1577284.01,544,7721108.13,-6.55,24.48
FIN-2025-00759,2025,Q4,2025-Q4,PST,Professional Services & Transformation,LEGAL,"Legal, Risk & Compliance",1467819.51,466338.82,1001480.69,68.23,1131545.47,2661363.93,423114.24,4216023.64,-3214542.95,-2431406.27,-165.65,-2539488.93,1740303.73,154,4639000.17,-9.12,32.01
FIN-2025-00760,2025,Q4,2025-Q4,PST,Professional Services & Transformation,PROD,Product Strategy & User Experience,8321594.25,1817657.01,6503937.24,78.16,3823455.44,3366827.57,288185.96,7478468.97,-974531.73,195621.92,2.35,-769880.07,2600341.45,665,8261914.31,-9.48,39.55
FIN-2025-00761,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,ENG,Core Engineering & Software R&D,2619969.77,571619.1,2048350.67,78.18,1594133.53,3138747.44,381663.63,5114544.6,-3066193.93,-2908012.76,-110.99,-2422293.2,351513.71,413,5164788.47,-0.97,33.19
FIN-2025-00762,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,SALES,Global Enterprise Sales & Field Ops,18513003.94,5957053.54,12555950.4,67.82,1999098.0,2024977.97,1173003.36,5197079.33,7358871.07,8514636.65,45.99,5813508.15,2568367.95,461,5210225.95,-0.25,27.01
FIN-2025-00763,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,MKTG,Global Growth & Brand Marketing,7908389.74,2676769.53,5231620.21,66.15,1213740.49,1017277.66,662760.48,2893778.63,2337841.58,2859940.19,36.16,1846894.85,1160219.14,327,2976191.35,-2.77,23.35
FIN-2025-00764,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,CSM,Customer Success & Technical Account Mgmt,8809167.34,2810705.75,5998461.59,68.09,2369238.13,2019766.4,298954.12,4687958.65,1310502.94,1607708.85,18.25,1035297.32,660457.58,351,4697434.55,-0.2,32.02
FIN-2025-00765,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,OPS,Cloud Infrastructure & Network Operations,23823853.51,7655034.64,16168818.87,67.87,1423864.46,1067681.1,903461.47,3395007.03,12773811.84,13680790.81,57.42,10091311.35,2015508.82,530,3301334.33,2.84,34.82
FIN-2025-00766,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,GA,Corporate General & Administrative,5863243.46,1597129.93,4266113.53,72.76,2431149.64,2502050.08,529698.34,5462898.06,-1196784.53,-508117.2,-8.67,-945459.78,1530371.85,462,5133749.2,6.41,27.43
FIN-2025-00767,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,LEGAL,"Legal, Risk & Compliance",2573816.29,671549.96,1902266.33,73.91,3476574.75,532671.4,926968.9,4936215.05,-3033948.72,-2084955.06,-81.01,-2396819.49,2108874.81,592,5419625.68,-8.92,36.53
FIN-2025-00768,2025,Q4,2025-Q4,ARDQ,Advanced R&D & Quantum Computing,PROD,Product Strategy & User Experience,5211626.95,1069419.4,4142207.55,79.48,1119582.01,2556472.54,515363.13,4191417.68,-49210.13,85574.62,1.64,-38876.0,299521.67,216,3980621.79,5.3,40.96
FIN-2026-00769,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,ENG,Core Engineering & Software R&D,7624875.81,1860013.19,5764862.62,75.61,1222969.09,3195666.34,881643.98,5300279.41,464583.21,707955.94,9.28,367020.74,540828.29,607,5632203.9,-5.89,34.27
FIN-2026-00770,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,SALES,Global Enterprise Sales & Field Ops,12577771.42,4303998.64,8273772.78,65.78,1176977.34,678924.77,299411.65,2155313.76,6118459.02,6527901.87,51.9,4833582.63,909872.99,145,2074595.24,3.89,23.65
FIN-2026-00771,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,MKTG,Global Growth & Brand Marketing,4378374.08,1282796.88,3095577.2,70.7,4230314.94,1309336.93,1049799.11,6589450.98,-3493873.78,-3369008.41,-76.95,-2760160.29,277478.6,395,6371811.34,3.42,26.75
FIN-2026-00772,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,CSM,Customer Success & Technical Account Mgmt,6423076.91,2009541.93,4413534.98,68.71,3506873.3,1598398.89,1157143.44,6262415.63,-1848880.65,-864803.84,-13.46,-1460615.71,2186837.35,503,5765982.78,8.61,31.08
FIN-2026-00773,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,OPS,Cloud Infrastructure & Network Operations,19490493.91,4350416.64,15140077.27,77.68,3224656.8,1870054.83,507588.23,5602299.86,9537777.41,10672049.44,54.76,7534844.15,2520604.51,292,5939706.71,-5.68,30.09
FIN-2026-00774,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,GA,Corporate General & Administrative,1869862.1,564816.41,1305045.69,69.79,3473032.73,1024426.82,685153.59,5182613.14,-3877567.45,-3392204.11,-181.41,-3063278.29,1078585.2,682,5363177.79,-3.37,44.94
FIN-2026-00775,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,LEGAL,"Legal, Risk & Compliance",5242651.78,1177110.2,4065541.58,77.55,3999009.63,2811950.82,672680.61,7483641.06,-3418099.48,-2177550.18,-41.54,-2700298.59,2756776.23,329,7065543.59,5.92,37.03
FIN-2026-00776,2026,Q1,2026-Q1,ECP,Enterprise Cloud Platform,PROD,Product Strategy & User Experience,3062434.2,553528.53,2508905.67,81.93,3026515.21,3094370.5,167584.45,6288470.16,-3779564.49,-2935463.98,-95.85,-2985855.95,1875778.91,426,6892761.32,-8.77,25.59
FIN-2026-00777,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,ENG,Core Engineering & Software R&D,7779451.58,1437069.33,6342382.25,81.53,3065160.58,2674212.38,405968.53,6145341.49,197040.76,710080.77,9.13,155662.2,1140088.92,442,6863401.08,-10.46,20.61
FIN-2026-00778,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,SALES,Global Enterprise Sales & Field Ops,6121832.19,2107484.36,4014347.83,65.57,3209304.79,2600551.12,343814.37,6153670.28,-2139322.45,-1447325.06,-23.64,-1690064.74,1537771.98,158,5879176.52,4.67,30.27
FIN-2026-00779,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,MKTG,Global Growth & Brand Marketing,17224630.68,4150412.54,13074218.14,75.9,3828882.31,550853.35,953182.64,5332918.3,7741299.84,8730976.15,50.69,6115626.87,2199280.68,654,4985149.3,6.98,26.45
FIN-2026-00780,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,CSM,Customer Success & Technical Account Mgmt,27049633.46,7411051.19,19638582.27,72.6,1691441.23,2219895.19,293119.3,4204455.72,15434126.55,16369042.1,60.51,12192959.97,2077590.1,257,4459586.92,-5.72,47.95
FIN-2026-00781,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,OPS,Cloud Infrastructure & Network Operations,27429360.04,7556180.89,19873179.15,72.45,2428115.5,2551840.19,896683.68,5876639.37,13996539.78,14925155.37,54.41,11057266.43,2063590.19,155,5677365.27,3.51,42.59
FIN-2026-00782,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,GA,Corporate General & Administrative,6610160.92,1951939.12,4658221.8,70.47,2328849.4,655407.67,155505.03,3139762.1,1518459.7,1917687.4,29.01,1199583.16,887172.67,305,3212644.63,-2.27,30.38
FIN-2026-00783,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,LEGAL,"Legal, Risk & Compliance",1392727.4,437214.03,955513.37,68.61,3393498.04,647675.25,589934.77,4631108.06,-3675594.69,-3419254.37,-245.51,-2903719.81,569645.15,648,5002314.08,-7.42,44.05
FIN-2026-00784,2026,Q1,2026-Q1,AIDS,Artificial Intelligence & Data Solutions,PROD,Product Strategy & User Experience,4196572.9,788383.86,3408189.04,81.21,1098190.56,807847.36,485884.64,2391922.56,1016266.48,1749352.9,41.69,802850.52,1629080.94,436,2621248.35,-8.75,21.99
FIN-2026-00785,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,ENG,Core Engineering & Software R&D,4856160.97,1656309.31,3199851.66,65.89,2127278.78,1980568.65,1123617.5,5231464.93,-2031613.27,-1851350.01,-38.12,-1604974.48,400585.03,151,5319162.57,-1.65,20.53
FIN-2026-00786,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,SALES,Global Enterprise Sales & Field Ops,6579627.15,2229759.89,4349867.26,66.11,4611409.66,1900835.55,958909.56,7471154.77,-3121287.51,-1881362.88,-28.59,-2465817.13,2755388.06,320,7074120.84,5.61,36.96
FIN-2026-00787,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,MKTG,Global Growth & Brand Marketing,21471657.34,4961658.02,16509999.32,76.89,2736454.71,2132167.66,763747.51,5632369.88,10877629.44,11901541.17,55.43,8593327.26,2275359.39,141,5519001.32,2.05,35.37
FIN-2026-00788,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,CSM,Customer Success & Technical Account Mgmt,25463601.26,5300302.9,20163298.36,79.18,3769779.88,1259205.92,296471.33,5325457.13,14837841.23,15549362.19,61.07,11721894.57,1581157.68,550,5802333.12,-8.22,31.63
FIN-2026-00789,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,OPS,Cloud Infrastructure & Network Operations,20098325.84,5621699.99,14476625.85,72.03,1175864.3,2081042.05,601073.08,3857979.43,10618646.42,11129343.71,55.37,8388730.67,1134882.87,682,3722876.97,3.63,31.07
FIN-2026-00790,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,GA,Corporate General & Administrative,1916169.11,572782.67,1343386.44,70.11,1112405.92,925791.94,1032472.94,3070670.8,-1727284.36,-545332.41,-28.46,-1364554.64,2626559.89,674,2918729.57,5.21,43.14
FIN-2026-00791,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,LEGAL,"Legal, Risk & Compliance",1839506.7,494515.43,1344991.27,73.12,1285304.7,3041538.28,804926.33,5131769.31,-3786778.04,-3485545.37,-189.48,-2991554.65,669405.94,527,5488081.34,-6.49,33.27
FIN-2026-00792,2026,Q1,2026-Q1,CZTI,Cybersecurity & Zero-Trust Infrastructure,PROD,Product Strategy & User Experience,4816655.31,967633.66,3849021.65,79.91,1164532.63,1443462.51,443922.34,3051917.48,797104.17,1492813.72,30.99,629712.29,1546021.23,173,3384373.51,-9.82,46.72
FIN-2026-00793,2026,Q1,2026-Q1,GHSS,Global Hardware & Semiconductor Systems,ENG,Core Engineering & Software R&D,6104953.05,1347657.47,4757295.58,77.93,2121277.53,2915046.08,1010510.29,6046833.9,-1289538.32,-1124778.24,-18.42,-1018735.27,366133.51,400,6502120.09,-7.0,33.58
